Date,Location,Army_Active_Duty,Navy_Active_Duty,Marine_Corps_Active_Duty,Air_Force_Active_Duty,Coast_Guard_Active_Duty,Army_National_Guard,Army_Reserve,Navy_Reserve,Marine_Corps_Reserve,Air_National_Guard,Air_Force_Reserve,Coast_Guard_Reserve,Army_APF_DOD_Civilian,Navy_APF_DOD_Civilian,Marine_Corps_APF_DOD_Civilian,Air_Force_APF_DOD_Civilian,Fourth_Estate_DOD
9/1/2009,OREGON,166,194,135,55,1063,4078,498,566,330,2260,116,133,2672,23,2,579,27
9/1/2009,PENNSYLVANIA,887,847,608,212,353,13838,7587,1947,1662,3898,1336,158,9800,6394,21,1141,8704
9/1/2009,RHODE ISLAND,91,1953,136,75,272,2057,380,616,139,1211,1,52,236,3729,2,195,97
9/1/2009,SOUTH CAROLINA,11513,6417,10384,7720,772,9388,4258,721,410,1295,2367,168,3642,2994,780,1821,740
9/1/2009,SOUTH DAKOTA,13,3,0,2890,0,2994,354,122,0,1116,31,0,473,2,1,708,41
9/1/2009,TENNESSEE,328,1464,164,178,172,8799,3991,1269,727,3587,17,64,3627,1179,2,1174,762
9/1/2009,TEXAS,59590,4551,1901,36559,1759,18296,17308,5552,2856,2919,6337,390,26395,1345,25,14978,3799
9/1/2009,UTAH,299,42,128,3668,4,5458,2565,398,246,1435,1300,0,2330,45,2,11117,1047
9/1/2009,VERMONT,18,6,28,26,29,2607,205,59,0,1061,0,13,361,3,0,241,32
9/1/2009,VIRGINIA,23994,73268,11914,12028,4372,7207,6882,5538,1198,1584,1551,571,22508,35014,4220,4895,21177
9/1/2009,WASHINGTON,16125,20636,738,5537,2142,5789,5534,2215,528,1975,2215,448,9105,15196,4,1892,1128
9/1/2009,WEST VIRGINIA,224,190,116,41,82,3540,2000,114,233,2321,0,20,1341,98,1,565,11
9/1/2009,WISCONSIN,314,50,122,59,304,4342,4630,505,507,1948,0,98,1927,30,3,448,111
9/1/2009,WYOMING,6,1,1,2892,5,1142,67,76,11,1167,35,0,261,1,0,748,40
9/1/2009,UNKNOWN,10,0,0,1008,61,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,AFGHANISTAN,32317,2394,8157,4651,1,7535,2314,678,234,500,273,0,873,46,11,41,40
9/1/2009,ALBANIA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,ALGERIA,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,AMERICAN SAMOA,0,63,0,0,2,0,373,0,0,0,0,1,8,0,0,0,0
9/1/2009,ANTIGUA AND BARBUDA,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,ARGENTINA,3,0,2,10,0,0,0,0,0,0,0,0,3,0,0,0,0
9/1/2009,ARMENIA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,AUSTRALIA,31,0,10,60,0,0,0,0,0,0,0,0,3,3,0,4,4
9/1/2009,AUSTRIA,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,AZERBAIJAN,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1
9/1/2009,"BAHAMAS, THE",1,39,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
9/1/2009,BAHRAIN,302,3757,61,84,165,0,7,226,8,17,12,3,15,155,0,1,86
9/1/2009,BANGLADESH,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,BARBADOS,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9/1/2009,BELGIUM,672,119,6,447,0,0,0,2,0,0,5,0,360,1,0,9,253
9/1/2009,BELIZE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,BOLIVIA,5,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
9/1/2009,BOSNIA AND HERZEGOVINA,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
9/1/2009,BOTSWANA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,BRAZIL,7,8,1,6,0,0,0,0,0,0,0,0,4,1,0,0,0
9/1/2009,BRITISH ATLANTIC OCEAN TERRITORY,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,BRITISH INDIAN OCEAN TERRITORY,0,270,0,34,0,0,0,0,0,0,0,0,0,2,1,0,0
9/1/2009,BULGARIA,4,2,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0
9/1/2009,BURKINA FASO,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,BURMA,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,BURUNDI,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,CAMBODIA,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,CAMEROON,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,CANADA,8,0,0,83,2,0,0,0,0,0,0,0,1,5,0,2,15
9/1/2009,CHAD,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,CHILE,7,6,0,9,0,0,0,0,0,0,0,0,4,2,0,1,0
9/1/2009,CHINA,7,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,COLOMBIA,51,0,4,9,4,0,0,0,0,0,0,0,19,2,0,1,0
9/1/2009,COMOROS,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,CONGO (BRAZZAVILLE),3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,CONGO (KINSHASA),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,COSTA RICA,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
9/1/2009,COTE DIVOIRE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,CROATIA,4,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0
9/1/2009,CUBA,328,1136,19,0,1,0,0,41,0,0,0,25,10,172,0,0,75
9/1/2009,CYPRUS,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,CZECH REPUBLIC,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,DENMARK,2,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,DJIBOUTI,44,584,114,213,0,638,77,84,5,14,6,0,4,15,0,0,0
9/1/2009,DOMINICAN REPUBLIC,3,1,3,2,2,0,0,0,0,0,0,0,2,0,0,0,0
9/1/2009,ECUADOR,9,2,1,11,0,0,0,1,0,0,0,0,4,1,0,1,0
9/1/2009,EGYPT,211,21,1,30,1,23,0,0,0,0,0,0,9,13,0,20,3
9/1/2009,EL SALVADOR,6,18,1,2,0,0,0,6,0,0,0,0,2,1,0,0,0
9/1/2009,ERITREA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,ESTONIA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9/1/2009,ETHIOPIA,4,3,1,1,0,0,5,0,1,0,1,0,0,0,0,0,2
9/1/2009,FIJI,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,FINLAND,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,FRANCE,23,15,2,18,0,0,0,0,0,0,0,0,4,4,0,2,0
9/1/2009,GABON,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,GEORGIA,6,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1
9/1/2009,GERMANY,30601,481,747,13820,5,97,38,290,6,51,274,0,7023,53,17,1015,5362
9/1/2009,"GERMANY, FEDERAL REPUBLIC OF",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,GHANA,3,2,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0
9/1/2009,GIBRALTAR,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,GREECE,11,323,1,55,0,0,0,1,0,0,0,0,2,68,0,1,2
9/1/2009,GREENLAND,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,2,0
9/1/2009,GUAM,40,3595,6,1800,137,1041,555,6,0,402,271,0,21,915,0,391,626
9/1/2009,GUATEMALA,6,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0
9/1/2009,GUINEA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,GUYANA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,HAITI,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,HONDURAS,235,2,0,188,0,0,0,0,0,0,0,0,20,0,0,0,0
9/1/2009,HONG KONG,3,12,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,HUNGARY,6,0,0,48,0,0,0,0,0,0,0,0,2,0,0,0,0
9/1/2009,ICELAND,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9/1/2009,INDIA,4,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,INDONESIA,10,0,1,5,0,0,0,0,0,0,0,0,0,2,0,0,0
9/1/2009,IRAN,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9/1/2009,IRAQ,58240,2757,6678,4674,19,19977,5527,849,1413,575,497,0,1991,87,25,37,77
9/1/2009,IRELAND,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,ISRAEL,5,3,2,14,0,0,0,0,0,0,0,0,7,1,0,2,7
9/1/2009,ITALY,3143,3919,31,3908,2,1,0,86,0,0,35,0,515,819,0,169,817
9/1/2009,JAMAICA,1,3,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0
9/1/2009,JAPAN,2578,18452,14885,11975,23,0,0,41,7,0,56,0,641,1528,649,820,3229
9/1/2009,JORDAN,47,30,2,16,0,2,1,0,0,0,1,0,2,1,0,1,0
9/1/2009,KAZAKHSTAN,4,2,52,11,0,0,0,0,0,0,1,0,0,0,0,1,1
9/1/2009,KENYA,20,8,9,6,0,3,21,1,0,0,0,0,4,1,0,0,0
9/1/2009,"KOREA, NORTH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
9/1/2009,"KOREA, SOUTH",18317,0,85,8202,1,0,0,0,0,0,40,0,1899,25,2,162,834
9/1/2009,KOSOVO,10,6,0,12,0,67,26,0,0,1,0,0,5,1,0,0,0
9/1/2009,KUWAIT,24019,1456,2781,2703,15,10837,4988,1253,314,271,115,126,758,36,7,15,109
9/1/2009,KYRGYZSTAN,297,4,293,2575,0,251,65,1,2,339,135,0,1,0,0,7,0
9/1/2009,LAOS,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0
9/1/2009,LATVIA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,LEBANON,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,LIBERIA,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,LIBYA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,LITHUANIA,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,LUXEMBOURG,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
9/1/2009,MACEDONIA,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,MALAYSIA,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,MALI,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,MALTA,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9/1/2009,MARSHALL ISLANDS,18,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0
9/1/2009,MAURITIUS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9/1/2009,MEXICO,8,3,1,4,2,0,0,0,0,0,0,0,3,0,0,3,0
9/1/2009,MONGOLIA,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,MONTENEGRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9/1/2009,MOROCCO,2,0,7,3,0,0,0,0,0,0,0,0,1,1,0,1,0
9/1/2009,MOZAMBIQUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,NEPAL,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,NETHERLANDS,233,29,5,228,32,0,0,0,0,0,1,0,121,0,0,3,127
9/1/2009,NETHERLANDS ANTILLES (1991 - 2010),0,0,0,11,1,0,0,0,0,0,0,0,1,1,0,1,0
9/1/2009,NEW ZEALAND,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
9/1/2009,NICARAGUA,10,137,785,1,0,0,0,15,32,0,0,0,11,4,0,2,2
9/1/2009,NIGER,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,NIGERIA,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
9/1/2009,NORTHERN MARIANA ISLANDS,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0
9/1/2009,NORWAY,21,11,4,36,1,0,0,0,0,0,0,0,1,3,0,2,0
9/1/2009,OMAN,4,7,2,24,0,0,0,0,0,1,0,0,0,0,0,1,0
9/1/2009,PAKISTAN,72,9,4,58,1,1,2,3,0,2,5,0,1,0,0,2,1
9/1/2009,PANAMA (1980 - PRESENT),11,8,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0
9/1/2009,PARAGUAY,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9/1/2009,PERU,13,16,3,6,0,0,0,2,0,0,0,0,4,2,0,1,0
9/1/2009,PHILIPPINES,285,101,4,81,2,0,3,16,0,17,2,0,0,10,0,2,0
9/1/2009,POLAND,12,1,2,15,0,0,0,0,0,2,1,0,3,0,0,1,0
9/1/2009,PORTUGAL,27,31,1,660,0,0,0,0,0,0,1,0,0,4,0,55,70
9/1/2009,PUERTO RICO,84,25,10,25,499,5965,4229,291,0,1218,3,58,1150,70,0,266,650
9/1/2009,QATAR,752,500,41,8088,2,9,95,40,1,1438,659,0,51,2,1,48,9
9/1/2009,ROMANIA,4,2,0,4,0,0,0,0,0,0,0,0,4,0,0,1,0
9/1/2009,RUSSIA,12,5,0,9,0,0,0,0,0,0,1,0,0,0,0,0,3
9/1/2009,RWANDA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9/1/2009,SAUDI ARABIA,136,27,12,176,0,0,13,0,0,172,4,0,162,1,0,10,8
9/1/2009,SENEGAL,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9/1/2009,SERBIA (2006 - 2008),0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
9/1/2009,SEYCHELLES,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9/1/2009,SIERRA LEONE,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,SINGAPORE,8,119,67,14,0,0,0,1,0,0,0,0,0,95,0,0,16
9/1/2009,SLOVAKIA,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,SLOVENIA,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,SOMALIA,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,SOUTH AFRICA,5,1,98,3,0,0,0,0,0,0,0,0,0,1,0,0,0
9/1/2009,SPAIN,94,857,31,376,0,0,0,2,0,19,6,0,4,200,0,13,113
9/1/2009,SPRATLY ISLANDS,0,0,0,0,75,0,0,0,0,0,0,1,0,0,0,0,0
9/1/2009,SRI LANKA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,SUDAN,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,SURINAME,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9/1/2009,SWEDEN,1,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,SWITZERLAND,1,2,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0
9/1/2009,SYRIA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,TAIWAN,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
9/1/2009,TAJIKISTAN,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,TANZANIA,4,2,0,0,0,1,3,2,0,0,0,0,1,0,0,0,0
9/1/2009,THAILAND,40,9,147,22,0,0,0,0,0,0,0,0,2,7,0,2,0
9/1/2009,TRINIDAD AND TOBAGO,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,TRUCIAL STATES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,TUNISIA,4,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
9/1/2009,TURKEY,64,9,2,1737,0,0,0,2,0,155,6,0,10,1,0,103,124
9/1/2009,TURKMENISTAN,0,0,0,8,0,0,0,0,0,1,2,0,0,0,0,0,0
9/1/2009,UGANDA,4,33,0,1,0,0,10,2,0,0,0,0,0,1,0,0,0
9/1/2009,UKRAINE,7,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
9/1/2009,UNION OF SOVIET SOCIALIST REPUBLICS,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,UNITED ARAB EMIRATES,210,8,152,1165,0,1,0,2,0,66,21,0,6,6,0,10,5
9/1/2009,UNITED KINGDOM,324,396,70,8143,0,0,0,11,0,2,76,0,30,29,0,529,878
9/1/2009,URUGUAY,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,UZBEKISTAN,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
9/1/2009,VENEZUELA,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,VIETNAM,4,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0
9/1/2009,"VIRGIN ISLANDS, U.S.",0,1,0,0,36,770,27,0,0,66,0,5,107,0,0,0,0
9/1/2009,WAKE ISLAND,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,YEMEN,10,8,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0
9/1/2009,ZAMBIA,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,ZIMBABWE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2009,UNKNOWN,266,18453,3844,460,3,2409,935,1089,3524,1448,447,0,79,2,0,202,0
9/1/2010,ALABAMA,5458,137,208,2828,1013,10362,5775,325,661,2161,1326,165,20146,89,6,2491,3121
9/1/2010,ALASKA,11469,68,8,7202,2120,1878,389,68,48,2072,306,54,3050,28,0,1926,344
9/1/2010,ARIZONA,5063,362,3623,10241,25,4972,3191,810,504,2313,1235,1,4500,157,492,3316,1131
9/1/2010,ARKANSAS,47,12,130,4472,25,7501,1980,209,142,1880,169,0,2942,10,0,971,119
9/1/2010,ARMED FORCES EUROPE,0,0,0,0,0,0,1124,0,0,0,0,1,0,0,0,0,0
9/1/2010,ARMED FORCES PACIFIC,0,0,0,0,0,0,229,109,0,0,0,31,0,0,0,0,0
9/1/2010,CALIFORNIA,7395,65537,57561,16836,5265,16347,13955,8357,4529,4536,7771,955,9392,30613,5455,10876,6670
9/1/2010,COLORADO,17818,674,269,8821,46,3773,3369,868,380,1536,2530,16,4203,63,3,5806,1370
9/1/2010,CONNECTICUT,27,5430,25,29,753,2859,1136,411,228,1149,4,106,462,1084,0,234,644
9/1/2010,DELAWARE,8,5,11,3179,31,1454,377,103,152,1027,1622,6,227,1,2,1279,73
9/1/2010,DISTRICT OF COLUMBIA,5461,2953,2370,2487,1511,1315,1453,1756,486,1213,433,114,4745,9832,63,881,885
9/1/2010,FLORIDA,3548,26701,3616,20660,4850,7367,9875,5904,1186,2060,5957,1063,3950,11845,244,11390,2209
9/1/2010,GEORGIA,39842,5490,1163,8053,511,10721,8713,1535,989,2709,3224,126,14115,2159,2538,16031,2998
9/1/2010,HAWAII,17277,13668,5519,4367,1336,2795,2421,743,83,2357,717,139,5701,9209,729,2176,1093
9/1/2010,IDAHO,20,40,27,3423,4,3495,679,132,102,1345,26,0,612,53,0,680,65
9/1/2010,ILLINOIS,687,15788,254,4393,148,9566,6417,2827,1174,2771,1511,88,8777,1769,5,3746,1241
9/1/2010,INDIANA,425,83,154,80,42,12379,3602,363,627,1674,1413,8,1877,3392,15,805,4564
9/1/2010,IOWA,27,16,95,41,34,7236,2528,148,166,1850,0,0,941,6,2,499,46
9/1/2010,KANSAS,18439,87,77,2661,102,4577,2859,143,181,2085,561,31,6413,3,1,1119,407
9/1/2010,KENTUCKY,26350,13,182,151,146,7029,4612,261,205,1165,2,65,9258,127,3,232,969
9/1/2010,LOUISIANA,9649,494,890,5546,1299,6872,2322,1564,4284,1488,1733,219,3954,637,182,1531,318
9/1/2010,MAINE,203,210,29,11,522,1718,517,102,146,1098,0,101,329,5466,0,259,802
9/1/2010,MARYLAND,6514,8859,1400,7177,795,4857,5149,1724,433,1704,1734,204,15987,16342,26,2653,2670
9/1/2010,MASSACHUSETTS,148,339,208,1151,1735,5404,3117,398,835,1973,2558,500,2440,163,5,3275,916
9/1/2010,MICHIGAN,431,255,288,100,1156,8657,3435,1326,1152,2554,0,186,6811,40,5,807,1610
9/1/2010,MINNESOTA,268,175,131,49,138,11070,3190,692,417,2201,1407,22,1436,20,3,744,185
9/1/2010,MISSISSIPPI,396,5704,450,6718,399,9648,2196,1000,140,2316,1607,56,3685,2466,2,2398,330
9/1/2010,MISSOURI,10783,335,1005,3496,166,8860,5131,1327,813,2419,1093,113,6956,63,425,1239,705
9/1/2010,MONTANA,10,2,11,2949,0,2661,737,114,68,943,32,0,502,1,0,847,48
9/1/2010,NEBRASKA,96,426,57,4997,18,3519,1476,345,141,951,281,6,1326,13,4,2408,99
9/1/2010,NEVADA,120,1014,41,8737,4,2973,849,421,229,1050,702,1,472,296,1,1364,158
9/1/2010,NEW HAMPSHIRE,6,755,103,85,363,1655,912,281,166,920,1,15,453,12,3,259,158
9/1/2010,NEW JERSEY,889,420,152,4033,1433,6081,3844,1020,609,2403,2521,174,9341,1945,11,2079,725
9/1/2010,NEW MEXICO,414,86,93,10119,34,3027,647,282,83,925,373,0,3023,55,1,3850,474
9/1/2010,NEW YORK,17129,1866,782,304,1130,10148,8168,1654,1840,5616,1359,531,7567,125,30,2391,2130
9/1/2010,NORTH CAROLINA,46136,4295,51564,6589,1557,9805,6118,1001,864,1518,2403,201,9038,4400,3474,1378,2417
9/1/2010,NORTH DAKOTA,11,4,8,6587,0,3204,230,103,53,909,31,0,531,3,0,1203,74
9/1/2010,OHIO,480,333,210,5025,406,11143,5289,1120,683,4657,3905,259,1632,82,5,13970,10188
9/1/2010,OKLAHOMA,12996,1346,302,7746,46,7425,2788,540,342,2180,1675,5,5860,94,6,16106,1498
9/1/2010,OREGON,142,184,128,60,1053,6421,599,443,271,2208,119,128,2531,24,2,593,21
9/1/2010,PENNSYLVANIA,795,803,597,223,346,14773,7880,1550,1782,3975,1387,166,9883,6423,20,1121,8808
9/1/2010,RHODE ISLAND,23,2017,151,69,273,1911,429,615,105,1172,1,45,194,3794,2,184,106
9/1/2010,SOUTH CAROLINA,10374,6634,10442,7632,794,8355,4422,737,425,1320,2473,180,3661,3200,785,1886,747
9/1/2010,SOUTH DAKOTA,26,4,0,3412,0,3222,365,132,0,1084,34,0,473,2,1,782,46
9/1/2010,TENNESSEE,304,1434,151,187,172,10349,3941,1344,714,3496,10,64,4044,1194,2,1180,825
9/1/2010,TEXAS,67107,4028,1823,34132,1735,18449,17916,5462,3022,2830,5628,374,28403,1385,27,15683,3922
9/1/2010,UTAH,323,34,120,3673,3,5130,2841,410,260,1173,1270,0,2465,45,2,11546,1058
9/1/2010,VERMONT,12,9,24,27,25,1342,194,57,0,1044,0,11,254,3,0,232,29
9/1/2010,VIRGINIA,23943,67750,10938,11997,4121,7705,6257,5576,1250,1545,1572,595,22859,37150,4951,5347,22650
9/1/2010,WASHINGTON,30850,20552,710,5611,2133,5885,5731,2213,529,2120,2035,479,9724,15726,5,1857,1162
9/1/2010,WEST VIRGINIA,225,202,106,54,83,4014,2011,129,152,2066,0,21,1238,91,1,511,15
9/1/2010,WISCONSIN,269,51,122,71,311,6867,4537,509,498,2213,0,105,2010,29,3,460,124
9/1/2010,WYOMING,7,0,1,3016,0,1787,73,55,13,1000,33,0,277,1,0,751,45
9/1/2010,UNKNOWN,86,0,0,1021,62,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,AFGHANISTAN,50164,4721,20566,6418,6,8818,3994,1590,1807,740,455,0,1562,108,34,70,152
9/1/2010,ALBANIA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,ALGERIA,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,AMERICAN SAMOA,0,0,0,0,2,0,317,0,0,0,0,1,8,0,0,0,0
9/1/2010,ANTIGUA AND BARBUDA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,ARGENTINA,2,7,1,9,0,0,0,0,0,0,0,0,3,0,0,0,0
9/1/2010,ARMENIA,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,AUSTRALIA,29,66,11,57,0,0,0,0,0,0,0,0,5,2,0,4,4
9/1/2010,AUSTRIA,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,AZERBAIJAN,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1
9/1/2010,"BAHAMAS, THE",1,40,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
9/1/2010,BAHRAIN,347,3735,31,333,180,11,13,259,1,132,36,4,17,192,0,1,110
9/1/2010,BANGLADESH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,BARBADOS,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9/1/2010,BELGIUM,592,111,13,441,0,0,0,3,0,0,5,0,367,1,0,7,281
9/1/2010,BELIZE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,BOLIVIA,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,BOSNIA AND HERZEGOVINA,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
9/1/2010,BOTSWANA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,BRAZIL,6,9,2,6,0,0,0,0,0,0,0,0,4,1,0,0,0
9/1/2010,BRITISH ATLANTIC OCEAN TERRITORY,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,BRITISH INDIAN OCEAN TERRITORY,0,449,0,35,0,0,0,3,0,0,0,0,0,2,0,0,0
9/1/2010,BULGARIA,3,3,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0
9/1/2010,BURKINA FASO,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,BURMA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,BURUNDI,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,CAMBODIA,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
